filename,chroma_stft_mean,chroma_stft_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,genre
blues.00010.au,0.30926263332366943,0.09772387892007828,1404.2951022009058,159260.94067056556,1485.7258635254136,137213.88391823205,2666.944662213602,1054251.1810528603,0.06735109121229699,0.000427677670639506,161.4990234375,-199.10650634765625,11176.533203125,139.38282775878906,865.1878662109375,-31.261417388916016,1165.8262939453125,28.903520584106445,543.8125610351562,-15.892097473144531,233.23863220214844,6.258376598358154,147.04071044921875,-11.269325256347656,180.1542510986328,8.45833683013916,101.68563079833984,-4.707657337188721,56.102088928222656,0.9565758109092712,42.72856521606445,-2.6935513019561768,64.8405990600586,3.014071226119995,30.16571617126465,-3.306016206741333,61.00565719604492,-0.2472953051328659,37.91007614135742,-0.2845003008842468,42.416717529296875,-2.1643009185791016,56.19643783569336,1.8877074718475342,53.402374267578125,-0.7889916896820068,58.913814544677734,-0.4813147783279419,52.52578353881836,-3.1913368701934814,58.300445556640625,blues
blues.00011.au,0.369745135307312,0.10111941397190094,1362.1671718510927,502516.6193808822,1790.3957702333444,232333.85225899535,2897.3399434454755,3067074.213559227,0.04353406866299304,0.0014786550293177394,161.4990234375,-318.614013671875,5622.3203125,124.2709732055664,1004.0253295898438,5.127492427825928,232.90357971191406,32.96244812011719,309.3725280761719,3.950289011001587,349.3307800292969,13.7591552734375,233.5654296875,-4.36419153213501,127.35636901855469,11.87161922454834,137.4734649658203,2.2842609882354736,123.01575469970703,7.660416126251221,129.92739868164062,-3.8638997077941895,86.55757141113281,-1.380218267440796,72.406494140625,-5.808335781097412,56.84187698364258,-5.248081207275391,50.439449310302734,-2.2121849060058594,52.51399230957031,-3.991297960281372,44.273101806640625,-1.9249012470245361,38.83081817626953,-0.4591035544872284,34.99064254760742,1.327185869216919,33.442691802978516,-4.18204927444458,25.487823486328125,blues
blues.00012.au,0.2804882526397705,0.09518829733133316,1494.244876632691,331632.7602973247,1615.8625426454682,51889.46702214415,2887.89730912848,971967.5897358379,0.07884665929524362,0.0030101189428599685,184.5703125,-211.42054748535156,4392.1904296875,123.9597396850586,921.369873046875,-19.185291290283203,924.9259033203125,64.34671020507812,379.1783752441406,0.93597811460495,279.5926513671875,13.233858108520508,97.45848846435547,2.3975276947021484,109.45568084716797,1.9200668334960938,125.69158935546875,-19.704145431518555,130.75624084472656,9.544010162353516,108.1358413696289,-3.086451530456543,147.8472137451172,-0.8853570222854614,97.80884552001953,-0.24004828929901123,112.11713409423828,4.3382134437561035,41.92576599121094,-5.224966049194336,47.01271438598633,-7.365248203277588,69.57280731201172,-5.727281093597412,59.155487060546875,-3.4616730213165283,69.41563415527344,-3.9460675716400146,115.5857162475586,-6.354449272155762,81.26671600341797,blues
blues.00013.au,0.2955808937549591,0.08893872797489166,1322.8902356617532,119076.11953211114,1868.1482707350058,71860.71752616388,2815.079110625725,920651.3264854901,0.04871823339617169,0.0007903952993392668,107.666015625,-206.6595458984375,1895.185302734375,129.79806518554688,351.4424743652344,9.218066215515137,549.8700561523438,48.432613372802734,145.41183471679688,2.1820406913757324,113.47453308105469,16.84145164489746,152.25494384765625,-3.385594606399536,52.49434280395508,10.55955696105957,67.92479705810547,-24.434581756591797,103.30816650390625,13.464066505432129,72.89535522460938,-5.51154088973999,69.6897201538086,-0.1788700371980667,58.21027755737305,-5.290729522705078,46.56980514526367,11.717309951782227,71.5582504272461,-1.5809742212295532,57.618289947509766,0.0937153771519661,55.937599182128906,-3.8859918117523193,78.30655670166016,-0.44956278800964355,77.9535140991211,-1.6217291355133057,66.00511932373047,-3.605760097503662,93.6447525024414,blues
blues.00014.au,0.26833048462867737,0.09078853577375412,1029.9061261488073,106415.01535777064,1651.0577083261192,95213.40519952378,1917.853986912703,775403.5358423282,0.03908855677204176,0.0012192558924846526,151.99908088235293,-317.8371276855469,7372.677734375,122.16455841064453,636.0972290039062,20.659793853759766,1501.146484375,39.88888168334961,99.3319320678711,19.728984832763672,168.9704132080078,12.603182792663574,125.11578369140625,7.193136215209961,64.40618896484375,2.9928457736968994,92.88345336914062,-8.948237419128418,78.82864379882812,9.736888885498047,54.65298843383789,5.849610328674316,68.97327423095703,0.25286316871643066,38.82465362548828,5.829108715057373,57.184242248535156,9.726995468139648,73.59518432617188,4.044051647186279,110.97367095947266,3.298163652420044,44.73143005371094,3.988203763961792,59.64925003051758,-3.1171441078186035,56.30524826049805,-1.8737586736679077,58.868873596191406,-4.275455951690674,47.05632400512695,blues
blues.00015.au,0.2798558473587036,0.09678509086370468,1517.8916036073786,260844.47429382117,1809.6471429046528,94842.33867387945,3052.119208599188,656105.9796896399,0.07067956061484919,0.0032658811711904867,99.38401442307692,-252.85275268554688,5067.828125,114.69143676757812,886.1267700195312,-7.989998817443848,1141.68505859375,47.751468658447266,512.8912353515625,7.843493938446045,230.1186981201172,19.04425048828125,127.44990539550781,0.5990272760391235,94.27304077148438,10.830301284790039,76.84036254882812,-19.628252029418945,87.88420104980469,14.781661033630371,79.94869995117188,3.1505157947540283,92.44308471679688,2.954343318939209,49.866634368896484,-2.250647783279419,59.361934661865234,6.1361002922058105,85.48982238769531,-8.659266471862793,73.12997436523438,-3.2867603302001953,57.80558395385742,-4.91357421875,57.35280990600586,-4.880321025848389,59.144569396972656,0.23837004601955414,80.81829833984375,-1.1957600116729736,131.7692108154297,blues
blues.00016.au,0.3116965889930725,0.09730590879917145,1471.2104918545624,191388.63978034872,1792.4644346793293,108496.83979286632,2934.111260150812,894996.3287193049,0.06601993003190255,0.00178272995566908,99.38401442307692,-224.0669403076172,5272.38037109375,125.64794921875,674.9039916992188,-10.141318321228027,1237.009521484375,42.270591735839844,420.4315185546875,1.7150918245315552,199.1168212890625,20.059656143188477,175.9097900390625,-7.2419562339782715,100.89131164550781,8.94363021850586,113.18600463867188,-17.23161506652832,117.32154846191406,21.288877487182617,93.72715759277344,0.3116922378540039,95.97927856445312,4.586674690246582,67.82772064208984,-3.207993984222412,73.36974334716797,10.213873863220215,65.67621612548828,-2.434818983078003,64.45895385742188,-3.8682258129119873,54.124671936035156,-8.071863174438477,47.171058654785156,0.0070692445151507854,66.58094787597656,0.07128977030515671,91.70433807373047,-2.856973171234131,81.9295883178711,blues
blues.00017.au,0.30473169684410095,0.09416142851114273,1135.9501502763721,244229.4396211505,1445.2781454826973,77454.84923089271,2281.9699599405453,1113744.9678988897,0.050082248767401395,0.0007745183708266531,161.4990234375,-234.91407775878906,5121.52099609375,138.1083984375,820.4219970703125,-4.238265037536621,756.5678100585938,63.7097282409668,332.8428039550781,17.701330184936523,222.39990234375,10.061613082885742,136.5906982421875,1.5308785438537598,117.26925659179688,2.8785009384155273,93.49905395507812,-14.581061363220215,132.98585510253906,7.442570209503174,104.46755981445312,6.417344093322754,81.71405792236328,-4.037739276885986,87.98017120361328,0.6237691044807434,61.880985260009766,4.781532287597656,69.0933837890625,-4.098787784576416,67.31333923339844,-5.414273738861084,49.125587463378906,-4.379680633544922,84.15834045410156,-2.88490891456604,76.81779479980469,-0.4140617847442627,58.2158088684082,-3.4436557292938232,51.88025665283203,blues
blues.00018.au,0.29961448907852173,0.10020000487565994,1628.3711864915274,229022.36250841926,2111.566941163232,126440.50247542717,3714.902207801624,1488663.0485601972,0.060012144721577725,0.002808777251413959,135.99917763157896,-254.1780548095703,3366.093505859375,103.33767700195312,677.6259155273438,9.00362491607666,778.1386108398438,52.77264404296875,201.41004943847656,7.600877285003662,70.48995208740234,28.00669288635254,138.63986206054688,-3.4112987518310547,36.650394439697266,13.061846733093262,79.44641876220703,-18.26329231262207,130.5736083984375,20.016809463500977,88.01190948486328,-3.192110061645508,68.89119720458984,3.124101400375366,55.40251922607422,-5.484504222869873,62.96671676635742,9.17631721496582,66.87476348876953,-1.8375575542449951,73.18968200683594,1.228363275527954,52.46602249145508,-6.120116233825684,66.31392669677734,0.6554279923439026,94.86331176757812,1.7914084196090698,77.68619537353516,-0.8238691687583923,110.94688415527344,blues
blues.00019.au,0.2427816540002823,0.09641687572002411,1114.2885634617614,220254.16701131596,1460.4331067566109,36802.49134397801,2072.40842743982,1084796.4478302405,0.05277289370649652,0.0016593763379461138,123.046875,-253.752685546875,5634.42236328125,142.4814910888672,480.8713073730469,-3.326660394668579,1109.6087646484375,52.26730728149414,222.08541870117188,5.529428958892822,371.7345275878906,14.285224914550781,68.46895599365234,-1.8309253454208374,111.42801666259766,-4.046340465545654,119.59835052490234,-16.809066772460938,75.67560577392578,12.533638954162598,81.87161254882812,-2.8196346759796143,125.16889953613281,3.269949197769165,80.65179443359375,2.0158333778381348,73.13541412353516,6.4478020668029785,86.46886444091797,0.6244076490402222,38.02383804321289,-6.766760349273682,76.50408935546875,-7.267672061920166,75.22966766357422,-2.6309614181518555,66.04707336425781,-5.0111308097839355,55.20368576049805,-5.0537028312683105,51.25282287597656,blues
blues.00020.au,0.2840283513069153,0.09414931386709213,1335.547897645666,79791.68682540745,1871.6929321664552,83885.27142552845,2817.402298433875,905577.0903333966,0.05046743583236659,0.0003867553029856705,135.99917763157896,-232.822998046875,2189.779541015625,132.91041564941406,356.7796630859375,3.9003655910491943,583.7211303710938,40.14148712158203,114.06303405761719,2.928546667098999,98.99730682373047,19.44086265563965,85.06851959228516,-10.3239107131958,69.10480499267578,9.363018989562988,47.92042541503906,-21.205408096313477,45.829280853271484,13.764287948608398,58.09429931640625,-5.059088230133057,60.30054473876953,3.8646061420440674,74.92379760742188,-4.841374397277832,51.89173889160156,10.358067512512207,53.6608772277832,-7.237817764282227,55.044673919677734,-4.803176403045654,54.89364242553711,-6.159168243408203,51.55585479736328,-3.512014389038086,63.39472198486328,-0.6077466011047363,86.49559783935547,2.9621410369873047,72.49275207519531,blues
blues.00021.au,0.2844822406768799,0.10151142627000809,1102.0848521667415,240223.08760726062,1541.266131649969,56079.04390366507,1978.1819283823957,1183538.1642150693,0.05063850420533643,0.0019022832971898026,99.38401442307692,-277.8325500488281,6046.10546875,131.0267333984375,772.6016235351562,10.91648006439209,1163.7337646484375,50.94868469238281,204.40052795410156,11.974668502807617,280.54559326171875,20.439746856689453,103.03878784179688,-0.47353169322013855,144.50596618652344,-1.8279242515563965,134.41744995117188,-18.442218780517578,112.37708282470703,15.602828979492188,79.56085968017578,4.742734909057617,80.3307876586914,0.003873501904308796,49.14556884765625,-0.5737537145614624,82.2045669555664,7.424067497253418,91.86448669433594,0.818260908126831,90.4721908569336,-3.5257973670959473,102.60073852539062,-4.634305000305176,101.62133026123047,2.4461145401000977,120.53313446044922,7.185758590698242,125.29560852050781,-0.04729640483856201,182.16981506347656,blues
blues.00022.au,0.33606281876564026,0.10253235697746277,1047.4478201728882,332896.6783970316,1456.2267608906452,60160.02213265415,1832.3956482924884,1453609.758700716,0.04842254567865429,0.002763803838151712,95.703125,-247.18017578125,7182.31884765625,140.05711364746094,933.7391357421875,9.069275856018066,1586.566162109375,45.305503845214844,392.2056884765625,14.845413208007812,190.14288330078125,17.065969467163086,179.80332946777344,7.130549907684326,99.00541687011719,4.352344036102295,86.71701049804688,-10.088407516479492,147.5672149658203,16.913297653198242,65.59120178222656,5.816929817199707,90.45588684082031,-3.448634147644043,56.70320510864258,2.218940019607544,50.928627014160156,4.74225378036499,56.837860107421875,-0.38001593947410583,67.3681869506836,-3.013657808303833,62.20661926269531,-4.884830951690674,62.30099105834961,-3.000666618347168,141.57057189941406,2.930171489715576,119.51342010498047,-1.2630122900009155,112.41161346435547,blues
blues.00023.au,0.28932812809944153,0.08953136205673218,1208.1140102225952,170461.41794569092,1428.4882359684273,46194.234493339594,2406.6227251305104,671892.001208899,0.05650807533352668,0.0013242427483949849,95.703125,-206.81393432617188,4443.69140625,143.0950469970703,520.0286254882812,-20.98016357421875,1566.2513427734375,62.636253356933594,202.75633239746094,5.071823596954346,212.05923461914062,12.200972557067871,119.08845520019531,-0.5061624050140381,126.1589126586914,-4.8719658851623535,78.0275650024414,-10.712645530700684,93.7200698852539,-2.5830934047698975,115.30677032470703,-3.4414255619049072,99.0549087524414,-11.425570487976074,91.700439453125,-12.959930419921875,106.98020935058594,3.325944662094116,48.2486686706543,3.288734197616577,109.57955169677734,-1.04059898853302,45.4644889831543,-3.897862434387207,47.83735275268555,-1.9719135761260986,75.26274108886719,6.702084541320801,102.7352066040039,-5.032139301300049,99.42910766601562,blues
blues.00024.au,0.23749156296253204,0.09789634495973587,1071.7900099720619,155863.3750972682,1347.1313169913165,35197.569955231134,2106.3569460556846,969445.2788044245,0.04925522948085847,0.0011714546057236147,103.359375,-261.9260559082031,6007.6982421875,136.78128051757812,393.9516296386719,-11.957440376281738,1479.112548828125,64.44739532470703,190.35777282714844,12.9510498046875,234.3766632080078,10.103644371032715,131.7408905029297,7.741605758666992,95.81692504882812,1.5521118640899658,141.39891052246094,-1.8049863576889038,102.63420104980469,-2.5847525596618652,63.07648468017578,6.996656894683838,75.30450439453125,-1.340773105621338,71.24710083007812,-4.272860050201416,52.96710968017578,-1.0798643827438354,44.82575607299805,1.3744230270385742,63.78126907348633,-1.3555729389190674,50.71400451660156,-13.275221824645996,50.03464889526367,-7.11328125,47.29709243774414,0.4701956510543823,38.42056655883789,-3.402604818344116,118.7285385131836,blues
blues.00025.au,0.2809872627258301,0.09518267214298248,1022.9748334471999,126108.78424826314,1417.740836904504,40705.427224257015,2068.2866426189094,831592.2621436185,0.04380483251160093,0.0010361640054089762,172.265625,-251.63018798828125,3910.365478515625,132.7202911376953,359.8575134277344,3.342289686203003,1646.07861328125,67.16210174560547,352.9237365722656,20.533296585083008,140.9938507080078,8.041657447814941,113.95452117919922,8.447001457214355,84.64384460449219,-1.4465224742889404,100.0879135131836,0.010965723544359207,59.91593551635742,-0.4001598060131073,109.39039611816406,-0.7558770179748535,109.59732055664062,-2.8541035652160645,74.1959457397461,-2.2262399196624756,93.22168731689453,6.215412616729736,90.05474853515625,8.382052421569824,91.19257354736328,-2.802558660507202,68.44192504882812,-5.618619918823242,76.28813934326172,-5.804088115692139,60.160614013671875,-2.521373748779297,79.69718933105469,-1.2460076808929443,53.872005462646484,blues
blues.00026.au,0.27708229422569275,0.09602300822734833,1229.4290376322433,205985.39714770264,1568.2068548223588,102539.40395458465,2533.4987560723607,1060033.3855211248,0.05168190799013921,0.0017934556818820346,83.35433467741936,-300.35662841796875,7132.36669921875,121.86170959472656,764.4844970703125,-9.879384994506836,1894.5137939453125,67.38381958007812,377.5379943847656,12.015165328979492,116.7995376586914,18.303619384765625,186.5772705078125,5.2247724533081055,81.98379516601562,10.83547306060791,66.57066345214844,-1.3277610540390015,82.56495666503906,9.128883361816406,70.09644317626953,3.9309403896331787,64.31852722167969,-5.517545223236084,56.47834396362305,0.29029539227485657,64.91542053222656,1.6452724933624268,41.230812072753906,1.1259695291519165,50.617095947265625,-3.011113166809082,50.484031677246094,-8.59140396118164,56.047664642333984,-4.015058994293213,73.48663330078125,4.089345455169678,101.95539093017578,4.44887638092041,180.9275665283203,blues
blues.00027.au,0.30673179030418396,0.09501945227384567,1353.9547692024453,184778.56675001868,1554.438591854372,41882.10021910408,2843.8816433439674,474386.38805614715,0.0677974550464037,0.0023295946836005654,95.703125,-243.59471130371094,2874.0888671875,132.65708923339844,579.712646484375,-16.155595779418945,883.5272827148438,80.14586639404297,310.3331604003906,-3.1519076824188232,156.5561981201172,12.052727699279785,140.9951171875,-1.5735464096069336,84.88714599609375,5.992321968078613,77.98162078857422,-9.440187454223633,52.92418670654297,-5.710686206817627,87.80098724365234,-5.744934558868408,74.6512451171875,-2.8086612224578857,45.8826904296875,0.03919009491801262,56.823448181152344,3.9924111366271973,42.1763801574707,-2.812777042388916,102.89057922363281,2.2258031368255615,55.54230880737305,-7.331726551055908,54.01166534423828,-11.52418327331543,79.89960479736328,3.1135566234588623,97.62435913085938,1.6169182062149048,130.90576171875,blues
blues.00028.au,0.2624776065349579,0.09827685356140137,1059.3471792598648,80403.61237792634,1318.8594848466073,44148.297324164385,2039.7588955553945,381438.4493273181,0.05101802675464037,0.0010926616451702416,103.359375,-244.17169189453125,5231.41552734375,144.31663513183594,355.29803466796875,-17.85810089111328,1251.0626220703125,46.421112060546875,319.89935302734375,19.919410705566406,138.173828125,12.846653938293457,80.02043151855469,5.655508041381836,115.3972396850586,5.800891876220703,75.84950256347656,-9.004494667053223,64.55198669433594,-4.177119731903076,84.20048522949219,-1.4234262704849243,69.26039123535156,-4.019537448883057,54.85040283203125,-3.789703369140625,45.07419204711914,-5.02614688873291,36.604427337646484,1.663770079612732,46.776329040527344,-4.428274154663086,49.348331451416016,-13.152255058288574,59.842933654785156,-6.980974197387695,57.838523864746094,1.2432810068130493,38.241119384765625,-3.277573347091675,111.20301818847656,blues
